"Occupation","Occupation_Cluster","Score_Comp_.1","Score_Comp_.2","Score_Comp_.3","Score_Comp_.4","Score_Comp_.5","Score_Comp_.6","Score_Comp_.7","Score_Comp_.8","Score_Comp_.9","Score_Comp_.10","Score_Comp_.11","Score_Comp_.12","Score_Comp_.13","Score_Comp_.14","Score_Comp_.15","Score_Comp_.16","Score_Comp_.17","Score_Comp_.18","Score_Comp_.19","Score_Comp_.20","Score_Comp_.21","Score_Comp_.22","Score_Comp_.23","Score_Comp_.24","Score_Comp_.25","Score_Comp_.26","Score_Comp_.27","Score_Comp_.28","Score_Comp_.29","Score_Comp_.30","Score_Comp_.31","Score_Comp_.32","Score_Comp_.33","Score_Comp_.34","Score_Comp_.35","Score_Comp_.36","Score_Comp_.37","Score_Comp_.38","Score_Comp_.39","Score_Comp_.40","Score_Comp_.41","Score_Comp_.42","Score_Comp_.43","Score_Comp_.44","Score_Comp_.45","Score_Comp_.46","Score_Comp_.47","Score_Comp_.48","Score_Comp_.49","Score_Comp_.50","Score_Comp_.51","Score_Comp_.52","Score_Comp_.53","Score_Comp_.54","Score_Comp_.55","Score_Comp_.56","Score_Comp_.57","Score_Comp_.58","Score_Comp_.59","Score_Comp_.60","Score_Comp_.61","Score_Comp_.62","Score_Comp_.63","Score_Comp_.64","Score_Comp_.65","Score_Comp_.66","Score_Comp_.67","Score_Comp_.68","Score_Comp_.69","Score_Comp_.70","Score_Comp_.71","Score_Comp_.72","Score_Comp_.73","Score_Comp_.74","Score_Comp_.75","Score_Comp_.76","Score_Comp_.77","Score_Comp_.78","Score_Comp_.79","Score_Comp_.80","Score_Comp_.81","Score_Comp_.82","Score_Comp_.83","Score_Comp_.84","Score_Comp_.85","Score_Comp_.86","Score_Comp_.87","Score_Comp_.88","Score_Comp_.89","Score_Comp_.90","Score_Comp_.91","Score_Comp_.92","Score_Comp_.93","Score_Comp_.94","Score_Comp_.95","Score_Comp_.96","Score_Comp_.97","Score_Comp_.98","Score_Comp_.99","Score_Comp_.100","Score_Comp_.101","Score_Comp_.102","Score_Comp_.103","Score_Comp_.104","Score_Comp_.105","Score_Comp_.106","Score_Comp_.107","Score_Comp_.108","Score_Comp_.109","Score_Comp_.110","Score_Comp_.111","Score_Comp_.112","Score_Comp_.113","Score_Comp_.114","Score_Comp_.115","Score_Comp_.116","Score_Comp_.117","Score_Comp_.118","Score_Comp_.119","Score_Comp_.120"
"Recreational Therapists","AltThrpy",-3.30772742252171,6.41061130357659,-4.11620866147205,-1.86738670001485,0.0161199300863298,0.771676814158868,-1.37815155479777,-0.68017112175771,-2.55599941219161,0.216295159165205,0.617630028790207,0.928211867889933,-0.777517552247102,0.415469923126674,0.450486306266744,-0.423687332916545,0.121159740055935,-0.772241606792187,-0.618906428457713,0.399347719386684,-0.138836803161489,-0.0830661048855588,0.153042287304744,0.46196667667788,-0.34024152308168,0.371241867006865,0.147434242160911,0.646022464229824,0.281015280834518,-0.469284935781423,0.20448340206608,0.233349961923612,0.129833775164917,-0.176814264253779,-0.105643086804536,-0.708534307549549,-0.158029354083198,0.0660145223854426,-0.109804395008644,0.0651605368595476,0.328254151550628,-0.00301609224784524,-0.344881081780739,-0.10458781941599,-0.0646231585911164,-0.136152522120893,-0.00313559623313826,0.111036777107394,0.276937307937562,-0.54900485925242,-0.18373259125659,0.214929095733552,-0.323729544504325,-0.11885025900304,-0.469221125454764,-0.258460772396247,0.268055270917873,-0.0321139495696488,-0.197074549051687,0.25395703643178,0.284122564452563,0.369529720725056,0.0671866654322604,-0.574704963957453,-0.320603650218155,-0.233846924809287,0.314488442362273,0.21538921701995,-0.196762098035068,0.130470388703458,-0.302229711698519,0.153072099492544,0.0816038948795783,-0.181517884760334,-0.588095524367413,0.27905399562305,0.244978021826478,0.219198135351978,-0.0772369149689086,0.157281899141433,-0.39429285900335,0.180349012387219,-0.100617335246275,-0.0294497762079519,-0.0977300056519421,0.050942903145662,0.203958407710649,-0.633754896656702,-0.137374997712221,0.124678359571094,0.39677003908287,0.0547654159394855,0.143342960556196,-0.0146503851121065,-0.17899437066649,0.0923029759001248,0.0509747200402736,-0.197231759888144,-0.187399712464115,0.401431202876546,0.00429477559579498,0.178029392900195,0.179141062882403,0.0830520217578006,-0.0763589075768177,-0.00976825412600174,0.0795691019871551,-0.103479171454308,-0.00285897188284342,-0.0252240751492864,-0.0536875892328271,0.0363667375983966,0.321882349290426,-0.211619223972118,0.0299760953383626,-0.203795135103658,0.0697002216840353,-0.129390856817202,-0.157092277406816,-0.0312022599278962
"Regulatory Affairs Managers","MedGen",-1.81805356297519,-0.0618175795725891,2.67684936805439,-0.10096722901238,1.08263559520668,-1.87212971481918,0.391480278561251,3.15133948944878,1.34325801663763,0.813964632541413,0.197885656846503,1.47917083244054,-0.337005668133248,1.14889446555639,0.819345666801495,-0.710696722699074,0.0476505593810611,0.192553694416765,-1.58763053267275,-0.79859908655976,0.760899087397356,-0.8834729806746,0.243897352003561,-1.0143351274402,0.15876086848365,-1.05529299666708,-1.01390432024121,0.0632834918622355,-0.0325972229625539,0.00454575097153977,-0.531972492784018,-1.26493128039351,0.607383736153317,-0.200938604809702,-0.197171273888213,0.260553053798877,0.259777844190624,0.747459932573266,-0.556727619994905,0.0637426627529755,0.125377960758386,-0.0846806233890073,-0.175447077270591,0.495201157918095,0.488173481988557,-0.459938012903757,0.483125170056586,-0.624404406117382,0.245029136045657,-0.415585539272309,-0.318899120548023,0.121913665050209,0.430935444204973,-0.250507954533937,0.000293282733249077,0.166243740575024,-0.187671594070771,-0.155167503166148,-0.304273634883919,0.553578206542732,0.157770836680716,0.0560882371619881,0.0782474921576396,0.248958754523962,-0.0423930993467013,-0.0385996851329455,0.219915980067376,0.116671322697547,-0.354602576203654,0.00813285242482553,-0.0785098202605379,-0.210367853469333,0.349774487266124,0.411089406017114,0.0431367939315488,-0.0878957002737183,-0.106832452825361,0.0947396360091337,-0.04222367307216,-0.388518237943345,0.0311990242975139,0.00179171801422319,0.185010074319686,0.0664191621675575,-0.273198379800349,-0.15618045049665,-0.0138219474373224,-0.0309056377164564,-0.115832247265357,-0.232739871962379,-0.14884674050726,-0.0112960237170275,-0.130033505544693,-0.100953788302289,0.223877676396798,0.0465321510740501,-0.0540530479067068,0.0950141122958209,0.314671217245004,0.0693240960508364,0.115420449681895,-0.124103372078806,0.154550856777542,0.00339074542100862,-0.0407548400031676,-0.118506631349585,-0.0553950197255667,-0.0480552116503265,-0.0217332148457067,0.0802563263185434,-0.00875062502191656,-0.0558475822357688,-0.0167931620517162,0.00862330071242781,0.0960054380322063,0.0834109179093054,0.0924294705795195,-0.0901805508552754,-0.0419961186237954,0.0380618801405896
"Regulatory Affairs Specialists","BusGovt",-1.11255842898001,-1.64441328631649,1.11860423119763,2.56809360757641,0.792139023193219,-1.8241673363597,0.401485784495506,1.95101734204416,0.797878687797863,0.328963395344887,-1.86249199075673,1.38958755988177,0.154783081347673,0.214570547175458,0.541529656534233,-1.94202597741117,-1.1327611449765,0.660416683427062,-0.494404318665097,-0.78999519776495,-0.201043677189767,-0.459915334385988,0.364636746645021,-0.67951195729441,0.270528260429313,-0.898915074383819,-1.45496554246348,-0.726345062318949,-0.891195426073538,0.352498312966371,-0.42985097996298,-0.776325248893752,0.374965035116181,-0.0843844562139101,-0.437143974889028,-0.116452212090529,0.546810993757274,0.417007965849824,-1.05451017687848,-0.54925859809066,-0.198176384068163,0.12271975369292,-0.471386111293459,-0.203567309715109,-0.321044975922782,-0.253395675928214,0.30048797931537,-0.158291753428192,0.528841516454458,-0.130356476428364,0.414142043042897,-0.018308869951747,0.662931953956741,-0.192855604719363,0.139669549383659,-0.00154525168366576,-0.0896923554268486,-0.104548177585222,0.068940929353649,-0.251647200719728,0.149106077070902,0.0570990426708873,0.0995298136417162,-0.0815707030193929,0.320291198518011,-0.249265991083157,-0.245142662632427,-0.165264859140737,-0.285477796677268,0.216596613872979,-0.553763678972861,-0.120609555536448,0.0861146314212121,0.333248318498613,0.235094355984714,-0.196153590953223,-0.324715650290638,0.221126142627817,-0.018177255962328,-0.00959730882291908,-4.82064235123744e-06,0.0182564596420023,0.0625973034469501,0.24463662396289,-0.533924479247032,0.139125070521054,-0.121273174628753,0.0663677175923057,-0.282904078461579,0.185404750076636,0.250791252987026,0.0592336934170032,-0.0562805811419087,-0.272285779225879,0.106704761662265,-0.082012494171075,-0.167308626559343,0.0541463977686733,-0.41112147526906,0.163786562548144,0.204781267781286,0.0789709987841634,0.109451389360332,-0.188943734680889,-0.0325496359228614,-0.100480425160254,-0.160690300684377,0.0817548958657696,0.269343198509237,-0.053443856497702,-0.0483063675141336,0.176373270188893,0.0034504217488508,0.0306856772246517,0.115399132912358,-0.0642012835870726,0.0690213803302063,-0.00184140552749552,-0.0301152386363471,-0.0240607312702836
"Rehabilitation Counselors","AltThrpy",-6.62426997528132,3.35650464565194,-2.26099244483612,0.307856563705442,1.72851863501433,1.01171450906514,-4.19323164362621,0.130869527982341,-1.6666903328553,0.40000219857488,0.235092187118906,0.601307523008618,-1.37018921359374,0.524769670974681,1.32265240754127,-0.797486035673296,0.711985326555806,0.592798445574968,-0.975318419213454,-0.851809764951958,-0.309861468261223,-0.733703871424119,0.541966594530119,-0.0281086026560734,0.0259088978360718,-0.144032624209789,-0.0511116763851058,0.18325550671047,0.45252260007648,-0.293166180211039,-0.323898218767038,0.968700184700546,1.16939686553585,0.104499044343017,-0.308147982841534,-0.344879846463775,-0.0404830126098823,-0.18201512043004,-0.611068290782276,-0.00778417198577516,-0.0693547618983092,-0.266034970365413,-0.137408813458159,0.220253396201443,0.106600043317644,-0.0137366110669009,-0.186168050305049,0.197012539802363,0.876394160134441,0.709837762384971,0.0760507802495777,0.130504482326933,-0.326580321430974,-0.561672430236042,-0.0324248555637184,0.137775337882635,-0.0383026173693422,0.698355097481484,-0.194482905137873,-0.0458679119865917,-0.361124203745088,0.170300062947915,0.107410563423675,0.436868531789214,-0.323176563084889,0.0279943816608635,-0.0401609585540156,-0.410276738461996,-0.194630723728498,0.00522957986833112,-0.104711119315674,-0.263538419448753,-0.282129054619119,-0.0696681034114321,-0.1895129643473,-0.0864027094682403,-0.339392437965783,-0.263783924524047,0.0349732090994544,-0.0588536345901808,0.0738587969312055,0.0747762597176704,0.0474730657865331,0.0753510416499785,-0.197941855117349,0.0626235972871506,-0.194927814223125,-0.260703353626233,0.28805467493229,0.111696071851901,0.163121860698076,0.0999018167823813,-0.176548238661851,0.204181841543341,-0.316684661126975,0.0399119036727935,0.0225481013843098,-0.0684656100743424,0.583589917163557,-0.0181261713832129,-0.286433597582294,0.242251455382919,-0.0382749612196787,-0.18540191204791,0.0352568983793674,0.0899245470876003,0.0682317608598865,0.0502000759445793,0.017274488995823,0.0117103144557402,-0.081407210247244,-0.0514734099957635,-0.0121867421003881,0.134366616504551,0.0769062970288014,-0.168725214581742,0.0256594836378218,-0.0280317392013244,-0.0257330154475993,-0.0467405487697366
"Remote Sensing Scientists and Technologists","SciMaths",3.1406921155819,-2.65857791223662,3.3802976317079,1.1734143279052,-3.54025734726657,-1.21536093943131,1.53338728939816,-1.23753774991385,-0.380918596487732,-1.38116457451896,0.36140830238711,1.67343424177843,-0.0772205096982257,-0.371651766541062,-0.0913183294826792,0.595440431936439,2.09248029282177,0.605571534883685,-0.516100492514235,0.571218574118155,-0.517367058488955,-1.38378448386061,0.268782370221586,0.687845959312132,0.0355979638662126,-0.57501386299968,-0.394540790568731,0.691129851079866,-0.162233908890787,-0.249715781543768,-0.734510680476465,-0.0284399563610042,-0.151108125500324,0.332604121804305,0.0941421906780026,-0.241848605522864,-0.0780413461809846,0.335142267016994,0.343717640772711,0.74763719402678,0.369526377251586,0.217428624782664,-0.386613571302827,-0.0734577144052572,-0.471780841603161,0.964809559557633,0.417173443273861,0.456187392559141,0.375522265864763,-0.321850505095151,0.528170415465947,-0.365065547346829,-0.348382306913525,-0.360743581248664,-0.378840741143813,0.188487047558681,0.267218767734632,-0.30689813400551,0.125331929241016,0.0383451279869173,-0.347962466214852,-0.0560609025411954,-0.149850357621312,0.114506471735395,-0.152198794837681,0.0900079398162071,0.111750170589613,0.230091435199158,-0.00986630486855574,0.238636063113214,-0.0823143758291744,0.207036773002582,-0.0599540405373396,0.0221397316293018,0.0352311633061365,0.132403840756901,-0.0530099129025598,0.238530297257598,-0.209648498325585,-0.0567577254011572,-0.1757868177391,-0.1291560739569,-0.113807414365465,-0.145420203231681,0.0130754366380488,-0.186644239708577,0.0381914137624096,0.0523360821584175,0.127532130960443,0.0220335859090543,-0.0300952009837882,-0.343617402404563,-0.173718329755307,0.443502350700539,0.158970307139899,-0.0445982017323516,-0.0690281906068822,0.136067911264022,0.00582776683550778,-0.0123718963385604,0.116126656532939,0.0652548297867507,0.138973756432646,0.105636556714851,0.00581899411690724,-0.0379861318924962,-0.0104187785135735,0.154283924610133,-0.0595999248080954,0.00603460438739809,0.228616314699517,0.0191416536190968,-0.00699369609175824,-0.000751931965627588,-0.176891744238774,-0.113365758497558,0.119632313792796,-0.0320875213290794,0.0313466339651738,-0.0160372750513359
"Remote Sensing Technicians","Engi",4.16810967849012,-3.07777062272219,-2.93655760528004,1.85418073153538,-1.76639005427062,0.23859872093622,0.525484295471958,-1.93576179801549,0.857459453740186,-3.21905280596707,-0.0906538912614874,1.21739559542151,-0.593787109458166,0.00268610061281094,-2.56914895901733,1.17107729056744,1.28006157881335,0.0534439493185814,0.626395772007254,-0.0734722602127116,-1.38557292177421,-0.625500884805635,-0.0144262440359849,-1.32917031644764,0.106247446726101,0.910563747721639,0.615723327926974,0.0403015947591138,-0.379854871976476,-0.34218470594525,-0.52662345395262,0.310640580318346,0.489054721864387,-0.793610281305584,0.244366871569084,-0.295776707395316,0.332891941719914,1.47172988837582,-0.233456600634628,0.0221532673911896,0.159185679124243,0.536206152265762,0.276132179350519,-0.429900240786984,-0.340222507035929,0.0802140879000275,-0.498986541146986,0.491202167196853,-0.620211700111941,-0.564724101381379,0.0767483166219794,0.526575650685224,-0.117609395990277,-0.230069395312984,-0.39492592283234,-0.378701537690714,-0.0805376154900535,-0.00150495771117723,-0.0294686234849,-0.0416214040435884,0.233747026393526,-0.21762892286174,-0.279521034428207,-0.119889462430898,-0.164144644365997,-0.330268274957302,0.377296471543556,0.0515356413635185,0.100903272899145,-0.336619430294309,-0.240039635717886,-0.184721765946139,-0.230062171217498,0.143792713758457,0.108601348952662,0.167683888335615,0.0100662645518691,-0.242859425771528,-0.227648147058709,-0.0960341445409956,0.160252705071495,0.204165716507424,0.30076718238439,-0.0868513703642488,0.120287483688865,0.319711520891848,-0.114645457093436,0.380464892870919,0.119031921180887,-0.145401943207454,-0.0371525534722904,0.359623204287495,-0.291242271229418,-0.0742813128094257,0.0843988437039136,0.115675440380386,-0.094322529187787,-0.153554813630397,-0.211676633373494,0.0373577593418628,-0.0124173268813163,0.00754036699632618,-0.0472192039160829,-0.0223351293902486,-0.0232649001869954,-0.148874269379009,-0.227692746023322,-0.0326927672671114,0.0560934112099058,0.0908566143048946,0.0106443935887547,-0.0140425451451797,0.21618155849769,-0.151013733190992,0.0499517948073958,0.0260047543649391,-0.0750364400577827,-0.125105408831252,0.0229108743384665,0.0399397333057703
"Reporters and Correspondents","SocSci",-6.09063742846181,-1.23318823017635,-1.84897614092375,-0.92906337639231,-4.31483725046916,-0.831936748745062,1.24382933069183,1.81621034104897,2.18668213239293,-1.36251043967767,-1.06177773694832,-1.46092310714174,0.340078432060188,-0.357474527723538,1.1011947889623,-1.5441804390471,-1.31996098313104,0.587403534579879,-1.33561209529809,1.78548114586453,0.133552452269945,0.327871515174083,0.507653717594137,0.303260243585308,-1.34101506888921,-0.0936017219929585,0.544809640750485,0.447500755051042,0.146858828337653,0.292381975740421,-0.524121540658566,0.74210913534647,-1.44769965675688,-1.38573943157362,-0.00654767182352903,0.148672534169376,-0.0324040172805246,-0.176441651283785,-0.369839287878153,0.83588964498284,0.0922666249324718,-0.642086385703093,-0.0547005225862744,-0.136830184642023,-0.403779264723372,-0.420994298224965,-0.409354037835105,-0.533905251959811,-0.85902140238511,0.559405078064361,-0.40219453558625,-0.290800536118035,0.26458057157457,0.256414132816715,-0.0219650555788462,0.132030923630273,0.543862185260974,0.822009979401352,-0.340378545897165,0.586547428874516,0.164400137911751,-0.246929466679875,0.151977573983234,0.098010828773213,-0.251063124939294,0.360183461885617,-0.0984583487970533,0.281654401378824,0.28892202702421,-0.279440461513839,0.229652223048003,-0.0158227281121365,0.00411540223657202,0.0290583767037726,-0.266149774967851,-0.0739781050518456,-0.324039024786467,-0.147149223176948,0.0946912204480717,0.145763518513877,0.0295364365137021,-0.234521465838204,0.0839346178443512,0.232417534646814,0.213974380242462,-0.0441013737971779,-0.117455997380204,0.01743958384803,0.13828961578652,-0.0981869826716089,0.0977178051474903,-0.0006040256520167,0.0695501327872643,0.0230438519351308,0.0893253389722744,0.0533663962036984,0.130351500063703,0.124887457021657,-0.0633570637172545,-0.0665711240596869,-0.0723239539746777,0.266805185452832,0.0521728920066337,-0.239565337647952,0.0475690507736924,-0.102014415708705,-0.0584230460797561,0.173210403159724,0.42277246684727,-0.0368927680037713,0.272800107381834,0.182981848285267,0.177257648809227,-0.085035839202373,-0.0732999526376836,-0.133410115248502,0.146109889561287,-0.0557475501675387,0.0111414067932422,0.0202478781750165
"Risk Management Specialists","SalesLog",-1.3535535797267,-3.04801383969152,1.14452470141398,-1.8741884047282,3.0791009276223,-1.78170242375119,-0.831910392854302,0.181464815594574,0.0754522251369874,-0.219692192473374,-0.643034723902964,-0.31758287013792,1.89715990074984,-0.387913458665049,-1.03697690064147,-1.19229460612305,-0.478937064520492,-0.219680541484342,0.183092583066717,0.0230487837821601,0.0405921958772177,1.06264402595329,-0.385109271018693,-0.179329502837016,0.449096797669396,-0.485901098711606,-0.00227062128118849,1.00355546548285,0.0835307000971174,0.393202710223699,0.205025724798901,0.00124782314933824,-0.192368438952005,0.0980583919346176,0.615296515846686,-0.72876010561971,-0.00381144945869335,0.219382467305763,0.141922190496913,0.621465019990864,0.576460817608832,0.0604879163441856,0.0636561664774319,-0.412471826491965,-0.289909997591607,0.339689722565444,-0.0405207616346896,0.670686007683882,0.125382405009984,0.0475360701739353,0.563173132690032,0.457169142446677,0.220672953191647,0.129594363499891,0.0901872280080284,0.196155347345932,-0.384208239141635,-0.152982232204147,0.179341626656945,0.490562113009265,-0.0548598388854371,0.461389105403701,-0.350721483289757,-0.197280903357616,-0.205460262721911,-0.103673981197463,-0.0489974690020573,-0.271225868388346,-0.223028878206065,0.231733922533712,0.440213004312835,-0.141664577372335,-0.0997498913624995,0.125180132454853,0.0457915204910204,-0.28548617788132,-0.224366603825788,-0.187436535002025,0.0538794861196261,-0.219814466459741,-0.0251861092482459,-0.0725824341880206,-0.141541549009686,0.0305955931955173,0.20120339286461,0.195460700013121,-0.529893769130141,0.00481139458729503,-0.15340796005233,0.200727024423642,-0.128547930391081,-0.225609447032096,-0.113851321734939,0.038558952417399,0.112744254085949,-0.15309792132358,-0.248451724904623,0.00322056355662458,0.146555037227763,-0.051904764661628,-0.0609984403227012,0.168821727690394,-0.202944790432428,0.00203129723176726,-0.0275730947510383,-0.0593218213395084,0.160364975061615,-0.0463102187521344,-0.0904183991600101,0.0650166379453936,0.146470688370214,-0.107657491453972,0.127957542765658,-0.00989811024133234,-0.162842257581825,-0.00349377206572705,0.0818861069832462,-0.0206291226139886,0.0207520048494583,0.0500906167343126
"Robotics Engineers","Engi",12.7501464589322,-0.736613403862739,-0.986367409552073,0.984097787096886,0.348605363994501,4.50828637608752,-1.16461383188658,-2.31026154366822,1.43516448342613,-0.00305392297692371,0.537335283171399,-1.92922876933304,-0.225432125014762,0.551113882927839,-1.19039379369998,-0.285534235081383,-1.40396968995186,0.685303823834305,-0.327410160266425,-0.414186102779221,-0.63417953588235,0.424616034356056,-0.865511181136388,-0.125086633236558,0.464772370024633,-1.1784630964349,-1.44266961120787,0.645430086860421,1.09455230313825,-0.401020324012936,0.180646793657423,0.172129310629649,-0.130052200256087,-0.218612595998575,0.12964776298451,0.0596346825068487,-0.307369858395005,-0.297301841635178,0.296501890227875,-0.256270188152272,-0.295180923379124,-0.478232388823496,-0.650442274163823,-0.00294139606343561,-0.604393332402093,0.22771254854637,0.136743521298386,-0.955855765874564,0.00478160586908504,0.723009805019121,-0.0260153421035608,-0.0884244813748725,-0.308540352516433,-0.37485188262682,-0.307246171715782,-0.0748450160560607,0.255348029376921,0.0473003451800788,0.121855015299421,0.0178356647981771,0.0602665106652501,-0.632651146887937,-0.1340519822627,-0.0985942131853147,-0.218195766644526,0.303107365909197,0.068269189448965,0.079841650584447,0.194280372112015,0.543832231137455,-0.0257052751290565,-0.605358305106516,-0.224405665200825,0.564909666476694,-0.225135785340413,0.195546179426653,0.637043137602848,0.353135237765466,-0.222241984692681,-0.825519492627024,0.165180640568751,-0.0217326530180029,-0.0136226117222974,0.102340486826669,0.201332979554678,0.0123855053664728,0.226339353402766,-0.0174554487390419,-0.00380456192910847,0.0595157317905672,0.1452995787877,-0.103726969748983,0.0810300686435722,-0.0306725191280458,-0.180228982647254,0.326619416712484,-0.315644704844557,-0.145369569828937,0.0585594371840757,0.115761047201567,-0.0463755172567009,0.12416010009617,-0.11955048497956,0.150729489966436,-0.0117336160775468,-0.355017659735627,-0.0996963539987219,-0.0435956347698477,-0.0445060241034885,0.149430559325336,0.0690129765496435,0.0675526452901061,0.0288522882056514,-0.0547696807173915,0.202100511902386,-0.0240668528809898,0.0481452764208373,0.101993507263284,-0.11548208545497,-0.0164214059034306
"Sales Agents, Securities and Commodities","BusGovt",-4.70925200369062,-3.50431032315021,-0.34040247863137,0.387472157517657,2.62036341282868,-1.92646230181837,0.597892993793135,-0.78203982145281,-0.945008703612768,-0.449523378476292,0.57850672620229,-1.66649245997224,-0.330659117698018,-0.688373425691041,-0.586008681830724,-0.237091496648466,-0.933211462627074,0.813072240687353,-0.138726443196932,0.558678513960964,-0.638465384338448,0.0699482889650496,-0.446331021621468,0.428003896353813,0.753003288408179,-0.0733589018007561,-0.0147038255190003,-0.548194865723243,0.0431725957112181,0.19406680156118,0.210666226307296,0.025229302138719,-0.264434482936927,0.0700914021530513,0.141852723391915,0.304588616676901,0.299377932864678,-0.749592707135185,-0.402719039648392,-0.421312578563743,0.336606801538192,0.648527654762013,-0.526911436476849,-0.123927915029741,0.36710340738569,-0.436333165021037,0.0783943723725113,0.420449807339741,0.398858553795784,-0.0987152610435975,-0.269073099779167,-0.607659896653775,-0.260192324095403,0.315008635171392,0.00725645811868831,0.334061661506343,-0.167685344268794,0.226415828371497,0.0546045514346283,-0.0506383513560883,-0.112863173476044,-0.231732605987305,0.430313944700427,-0.278916399001139,0.19415274340341,-0.050535300044209,0.366978081299821,-0.179385453065179,0.0236718319911732,-0.414264074739161,0.243328368177034,-0.134228775105465,-0.269241413271597,0.136472854614881,-0.00949054042483886,0.0935213488880304,0.217578032175788,0.0583517687129801,0.253474377544049,-0.0901888223240433,0.0382469208396726,0.281371781711951,0.0185706536884357,-0.125751179953992,-0.124739408904034,0.272620504147912,-0.111163602436984,0.199353168181859,-0.0260126011906087,-0.0968621398744372,0.0231884582265993,0.0628902899034755,0.191820496476089,-0.0572785880299382,0.31255946646497,-0.0730689607124394,0.0465814864840636,-0.0997931798307181,-0.0136648966554435,-0.126733352020378,-0.0303445651021254,0.242356212445236,-0.0574467826953322,0.0541461464075617,0.185929205697616,0.100696551737394,-0.0515745881821976,-0.0118475012299188,0.033963039327344,0.0819258097595334,-0.0052812009369213,0.115650290166666,-0.0300736989281694,-0.0250752187413513,0.0508743898668147,-0.0030089710324259,0.0219663266742126,-0.12299302417689,0.00835790007716057,0.0201107517828436
"Sales Engineers","CompSci",2.96390660137802,-3.43033479501691,-0.483267128980732,0.344659907059205,1.89105840623612,0.915905979541022,1.24264160940553,0.284899971839672,0.0244670622391228,-1.1911952272635,0.301174122119911,0.0284126851559538,-1.93680143850524,-0.807367766747107,-0.301167460438298,-0.221594363168326,1.39018569255917,1.97036171027237,0.914186802954368,1.01564131417364,-1.31378154530653,-0.208935423765504,0.927490278371762,1.19653679316959,-0.170641355791717,0.216914871490068,-0.351558685965329,-0.907464240986561,-0.206708966196617,-0.335149185456886,1.12197814856492,-0.646210482068345,-0.357062333652254,-0.575085866719127,0.372723768411009,-0.426838401566822,-0.0845535555376504,-0.371682790471783,0.419521532305328,0.103863300530077,0.0602318416074762,0.27235340895131,0.24348773912959,0.670805243592094,0.177873857784396,-0.170041522962679,-0.827058890888048,0.332197825519648,-1.13953939837807,-0.365887566402651,0.719805326192419,0.400518881648691,0.58691146092415,-0.0201716193330808,0.182422607268937,0.527846579872521,-0.376430160518505,0.0929208655806624,0.410206864561094,0.577833110417884,-0.451507558559548,0.236837744873206,-0.106712383036502,-0.305036808781512,0.360011166363674,-0.472718994419192,0.038984821823642,0.0334530753731993,-0.248161371980947,0.108002668671001,-0.139368513838575,-0.158302396113199,0.114979203213762,0.250920727067918,0.283600143420424,-0.0320382448136869,-0.132806829125389,0.181116689490009,-0.129215549429941,-0.157640338652313,-0.0194515824483499,-0.0728529298665531,0.325520959975161,0.0500528282690643,-0.0978433640133651,0.216804615497948,0.2578118833453,0.0841132427545477,0.319916901686976,0.0138260749266527,0.152351028292685,-0.29047229110474,-0.181894171899881,0.159714158904511,-0.0604223478850109,-0.131296266852378,-0.0613163019299247,0.125451615549284,-0.00631872989815025,-0.0229127164032184,0.208971905085718,0.131620955745086,0.0733166017061757,-0.0103352645290902,0.134265768645935,-0.102763126627086,0.163263422127071,0.0415590667302851,0.0860638106766501,-0.0916607178712472,-0.0398999030755695,0.13457446194712,0.0702664968746708,-0.0317197144884228,-0.0233880718816279,-0.0433074194142351,-0.0539968789761769,-0.067173061452649,-0.0540315502174892,0.0265545955371726
